って,0,0,0,助詞,格助詞,連語,*,*,*,って,ッテ,ッテ
にゃ,0,0,0,助詞,特殊,*,*,*,*,にゃ,ニャ,ニャ
ばかし,0,0,0,助詞,副助詞,*,*,*,*,ばかし,バカシ,バカシ
てん,0,0,0,助詞,終助詞,*,*,*,*,てん,テン,テン
より,0,0,0,助詞,格助詞,一般,*,*,*,より,ヨリ,ヨリ
すら,0,0,0,助詞,係助詞,*,*,*,*,すら,スラ,スラ
からには,0,0,0,助詞,接続助詞,*,*,*,*,からには,カラニハ,カラニワ
ノ,0,0,0,助詞,格助詞,一般,*,*,*,ノ,ノ,ノ
のう,0,0,0,助詞,終助詞,*,*,*,*,のう,ノウ,ノー
じゃあ,0,0,0,助詞,副助詞,*,*,*,*,じゃあ,ジャア,ジャー
ばかり,0,0,0,助詞,副助詞,*,*,*,*,ばかり,バカリ,バカリ
之,0,0,0,助詞,格助詞,一般,*,*,*,之,ノ,ノ
ども,0,0,0,助詞,接続助詞,*,*,*,*,ども,ドモ,ドモ
しも,0,0,0,助詞,副助詞,*,*,*,*,しも,シモ,シモ
っと,0,0,0,助詞,格助詞,引用,*,*,*,っと,ット,ット
なんて,0,0,0,助詞,副助詞,*,*,*,*,なんて,ナンテ,ナンテ
っけ,0,0,0,助詞,終助詞,*,*,*,*,っけ,ッケ,ッケ
程,0,0,0,助詞,副助詞,*,*,*,*,程,ホド,ホド
で,0,0,0,助詞,格助詞,一般,*,*,*,で,デ,デ
から,0,0,0,助詞,接続助詞,*,*,*,*,から,カラ,カラ
にて,0,0,0,助詞,格助詞,一般,*,*,*,にて,ニテ,ニテ
ので,0,0,0,助詞,接続助詞,*,*,*,*,ので,ノデ,ノデ
に,0,0,0,助詞,格助詞,一般,*,*,*,に,ニ,ニ
で,0,0,0,助詞,終助詞,*,*,*,*,で,デ,デ
し,0,0,0,助詞,接続助詞,*,*,*,*,し,シ,シ
なんか,0,0,0,助詞,副助詞,*,*,*,*,なんか,ナンカ,ナンカ
け,0,0,0,助詞,終助詞,*,*,*,*,け,ケ,ケ
ねー,0,0,0,助詞,終助詞,*,*,*,*,ねー,ネー,ネー
かも,0,0,0,助詞,副助詞,*,*,*,*,かも,カモ,カモ
なり,0,0,0,助詞,並立助詞,*,*,*,*,なり,ナリ,ナリ
ねん,0,0,0,助詞,終助詞,*,*,*,*,ねん,ネン,ネン
ヨ,0,0,0,助詞,終助詞,*,*,*,*,ヨ,ヨ,ヨ
ねッ,0,0,0,助詞,終助詞,*,*,*,*,ねッ,ネッ,ネッ
や,0,0,0,助詞,終助詞,*,*,*,*,や,ヤ,ヤ
に,0,0,0,助詞,特殊,*,*,*,*,に,ニ,ニ
ネ,0,0,0,助詞,終助詞,*,*,*,*,ネ,ネ,ネ
わい,0,0,0,助詞,終助詞,*,*,*,*,わい,ワイ,ワイ
だに,0,0,0,助詞,副助詞,*,*,*,*,だに,ダニ,ダニ
けど,0,0,0,助詞,接続助詞,*,*,*,*,けど,ケド,ケド
くらい,0,0,0,助詞,副助詞,*,*,*,*,くらい,クライ,クライ
かな,0,0,0,助詞,特殊,*,*,*,*,かな,カナ,カナ
どころか,0,0,0,助詞,接続助詞,*,*,*,*,どころか,ドコロカ,ドコロカ
で,0,0,0,助詞,接続助詞,*,*,*,*,で,デ,デ
さ,0,0,0,助詞,終助詞,*,*,*,*,さ,サ,サ
でも,0,0,0,助詞,副助詞,*,*,*,*,でも,デモ,デモ
へ,0,0,0,助詞,格助詞,一般,*,*,*,へ,ヘ,エ
だって,0,0,0,助詞,副助詞,*,*,*,*,だって,ダッテ,ダッテ
なあ,0,0,0,助詞,終助詞,*,*,*,*,なあ,ナア,ナー
のに,0,0,0,助詞,接続助詞,*,*,*,*,のに,ノニ,ノニ
よ,0,0,0,助詞,終助詞,*,*,*,*,よ,ヨ,ヨ
ヲ,0,0,0,助詞,格助詞,一般,*,*,*,ヲ,ヲ,ヲ
ぞ,0,0,0,助詞,終助詞,*,*,*,*,ぞ,ゾ,ゾ
とも,0,0,0,助詞,接続助詞,*,*,*,*,とも,トモ,トモ
ヘ,0,0,0,助詞,格助詞,一般,*,*,*,ヘ,ヘ,エ
だって,0,0,0,助詞,終助詞,*,*,*,*,だって,ダッテ,ダッテ
じゃ,0,0,0,助詞,接続助詞,*,*,*,*,じゃ,ジャ,ジャ
ぞ,0,0,0,助詞,係助詞,*,*,*,*,ぞ,ゾ,ゾ
だの,0,0,0,助詞,並立助詞,*,*,*,*,だの,ダノ,ダノ
もん,0,0,0,助詞,終助詞,*,*,*,*,もん,モン,モン
だり,0,0,0,助詞,並立助詞,*,*,*,*,だり,ダリ,ダリ
やら,0,0,0,助詞,並立助詞,*,*,*,*,やら,ヤラ,ヤラ
とか,0,0,0,助詞,並立助詞,*,*,*,*,とか,トカ,トカ
さかい,0,0,0,助詞,接続助詞,*,*,*,*,さかい,サカイ,サカイ
なり,0,0,0,助詞,副助詞,*,*,*,*,なり,ナリ,ナリ
つつ,0,0,0,助詞,接続助詞,*,*,*,*,つつ,ツツ,ツツ
なぁ,0,0,0,助詞,終助詞,*,*,*,*,なぁ,ナァ,ナー
な,0,0,0,助詞,終助詞,*,*,*,*,な,ナ,ナ
ヨー,0,0,0,助詞,終助詞,*,*,*,*,ヨー,ヨー,ヨー
ねェ,0,0,0,助詞,終助詞,*,*,*,*,ねェ,ネェ,ネー
ワ,0,0,0,助詞,終助詞,*,*,*,*,ワ,ワ,ワ
と,0,0,0,助詞,格助詞,一般,*,*,*,と,ト,ト
ほど,0,0,0,助詞,副助詞,*,*,*,*,ほど,ホド,ホド
