つ,0,0,0,動詞,自立,*,*,五段・ワ行ウ音便,連用タ接続,いう,ツ,ツ
あつこう,932,932,12167,動詞,自立,*,*,五段・ワ行ウ音便,連用タ接続,あつかう,アツコウ,アツコー
勝,862,862,8919,動詞,自立,*,*,五段・ラ行ウ音便,連用タ接続,勝つ,カト,カト
かとう,862,862,12762,動詞,自立,*,*,五段・ラ行ウ音便,連用タ接続,かつ,カトウ,カトー
かと,862,862,13001,動詞,自立,*,*,五段・ラ行ウ音便,連用タ接続,かつ,カト,カト
狙,932,932,9091,動詞,自立,*,*,五段・ワ行ウ音便,連用タ接続,狙う,ネロ,ネロ
ねろう,932,932,12167,動詞,自立,*,*,五段・ワ行ウ音便,連用タ接続,ねらう,ネロー,ネロー
ねろ,932,932,12167,動詞,自立,*,*,五段・ワ行ウ音便,連用タ接続,ねらう,ネロ,ネロ
歌,932,932,10048,動詞,自立,*,*,五段・ワ行ウ音便,連用タ接続,歌う,ウト,ウト
うとう,932,932,12086,動詞,自立,*,*,五段・ワ行ウ音便,連用タ接続,うたう,ウト,ウトー
うと,932,932,12086,動詞,自立,*,*,五段・ワ行ウ音便,連用タ接続,うたう,ウト,ウト
こう,932,932,8321,動詞,自立,*,*,五段・ワ行ウ音便,連用タ接続,かう,コウ,コー
こ,932,932,12417,動詞,自立,*,*,五段・ワ行ウ音便,連用タ接続,かう,コ,コ
買,932,932,9392,動詞,自立,*,*,五段・ワ行ウ音便,連用タ接続,買う,コ,コ
なろ,932,932,11906,動詞,自立,*,*,五段・ワ行ウ音便,連用タ接続,ならう,ナロ,ナロ
なろう,932,932,12102,動詞,自立,*,*,五段・ワ行ウ音便,連用タ接続,ならう,ナロウ,ナロー
洗,932,932,8865,動詞,自立,*,*,五段・ワ行ウ音便,連用タ接続,洗う,アロ,アロ
あろ,932,932,12169,動詞,自立,*,*,五段・ワ行ウ音便,連用タ接続,あらう,アロ,アロ
あろう,932,932,12186,動詞,自立,*,*,五段・ワ行ウ音便,連用タ接続,あらう,アロウ,アロー
向かいお,932,932,9091,動詞,自立,*,*,五段・ワ行ウ音便,連用タ接続,向かいあう,ムカイオ,ムカイオ
向かい合う,932,932,9091,動詞,自立,*,*,五段・ワ行ウ音便,連用タ接続,向かい合う,ムカイオウ,ムカイオ
向かいおう,932,932,9091,動詞,自立,*,*,五段・ワ行ウ音便,連用タ接続,向かいあう,ムカイオウ,ムカイオー
でお,932,932,12580,動詞,自立,*,*,五段・ワ行ウ音便,連用タ接続,であう,デオ,デオ
出会,932,932,9462,動詞,自立,*,*,五段・ワ行ウ音便,連用タ接続,出会う,デオ,デオ
でおう,932,932,12417,動詞,自立,*,*,五段・ワ行ウ音便,連用タ接続,であう,デオウ,デオー
さそ,932,932,12207,動詞,自立,*,*,五段・ワ行ウ音便,連用タ接続,さそう,サソ,サソ
誘,932,932,9092,動詞,自立,*,*,五段・ワ行ウ音便,連用タ接続,誘う,サソ,サソ
さそう,932,932,12105,動詞,自立,*,*,五段・ワ行ウ音便,連用タ接続,さそう,サソウ,サソー
はろ,932,932,12168,動詞,自立,*,*,五段・ワ行ウ音便,連用タ接続,はらう,ハロ,ハロ
払,932,932,9087,動詞,自立,*,*,五段・ワ行ウ音便,連用タ接続,払う,ハロ,ハロ
はろう,932,932,12041,動詞,自立,*,*,五段・ワ行ウ音便,連用タ接続,はらう,ハロウ,ハロー
わろ,932,932,11861,動詞,自立,*,*,五段・ワ行ウ音便,連用タ接続,わらう,ワロ,ワロ
笑,932,932,9488,動詞,自立,*,*,五段・ワ行ウ音便,連用タ接続,笑う,ワロ,ワロ
わろう,932,932,11919,動詞,自立,*,*,五段・ワ行ウ音便,連用タ接続,わらう,ワロウ,ワロー
まちご,932,932,12054,動詞,自立,*,*,五段・ワ行ウ音便,連用タ接続,まちがう,マチゴ,マチゴ
間違,932,932,8810,動詞,自立,*,*,五段・ワ行ウ音便,連用タ接続,間違う,マチゴ,マチゴ
まちごう,932,932,12127,動詞,自立,*,*,五段・ワ行ウ音便,連用タ接続,まちがう,マチゴウ,マチゴー
手つど,932,932,9093,動詞,自立,*,*,五段・ワ行ウ音便,連用タ接続,手つだう,テツド,テツド
手伝,932,932,9084,動詞,自立,*,*,五段・ワ行ウ音便,連用タ接続,手伝う,テツド,テツド
手つどう,932,932,9091,動詞,自立,*,*,五段・ワ行ウ音便,連用タ接続,手つだう,テツドウ,テツドー
つこ,932,932,11930,動詞,自立,*,*,五段・ワ行ウ音便,連用タ接続,つかう,ツコ,ツコ
使,932,932,9117,動詞,自立,*,*,五段・ワ行ウ音便,連用タ接続,使う,ツコ,ツコ
つこう,932,932,11726,動詞,自立,*,*,五段・ワ行ウ音便,連用タ接続,つかう,ツコウ,ツコー
お,932,932,13001,動詞,自立,*,*,五段・ワ行ウ音便,連用タ接続,あう,オ,オ
会,932,932,11120,動詞,自立,*,*,五段・ワ行ウ音便,連用タ接続,会う,オ,オ
おう,932,932,9306,動詞,自立,*,*,五段・ワ行ウ音便,連用タ接続,あう,オウ,オー
と,791,791,13374,動詞,自立,*,*,五段・タ行ウ音便,連用タ接続,立つ,ト,ト
とう,791,791,12801,動詞,自立,*,*,五段・タ行ウ音便,連用タ接続,立つ,トウ,トー
立,791,791,10298,動詞,自立,*,*,五段・タ行ウ音便,連用タ接続,立つ,ト,ト
もろう,932,932,11343,動詞,自立,*,*,五段・ワ行ウ音便,連用タ接続,もらう,モロウ,モロー
もろ,932,932,11533,動詞,自立,*,*,五段・ワ行ウ音便,連用タ接続,もらう,モロ,モロ
習,932,932,9221,動詞,自立,*,*,五段・ワ行ウ音便,連用タ接続,習う,ナロ,ナロ
おう,932,932,9306,動詞,自立,*,*,五段・ワ行ウ音便,連用タ接続,あう,オウ,オー
思,932,932,10056,動詞,自立,*,*,五段・ワ行ウ音便,連用タ接続,思う,オモ,オモ
つく,862,862,12496,動詞,自立,*,*,五段・ラ行ウ音便,連用タ接続,つくる,ツク,ツク
つくう,862,862,12302,動詞,自立,*,*,五段・ラ行ウ音便,連用タ接続,つくる,ツクウ,ツクー
しも,1574,1574,11790,動詞,非自立,*,*,五段・ワ行ウ音便,連用タ接続,しまう,シモ,シモ
しもう,1574,1574,11998,動詞,非自立,*,*,五段・ワ行ウ音便,連用タ接続,しまう,シモウ,シモー
ちごう,932,932,12124,動詞,自立,*,*,五段・ワ行ウ音便,連用タ接続,違う,チゴウ,チゴー
ちご,932,932,12354,動詞,自立,*,*,五段・ワ行ウ音便,連用タ接続,違う,チゴ,チゴ
おもう,932,932,11502,動詞,自立,*,*,五段・ワ行ウ音便,連用タ接続,おもう,オモウ,オモー
おも,932,932,11307,動詞,自立,*,*,五段・ワ行ウ音便,連用タ接続,おもう,オモ,オモ
言う,934,934,8296,動詞,自立,*,*,五段・ワ行ウ音便,連用タ接続,言う,ユウ,ユー
言,934,934,8296,動詞,自立,*,*,五段・ワ行ウ音便,連用タ接続,言う,ユウ,ユー
いう,934,934,8229,動詞,自立,*,*,五段・ワ行ウ音便,連用タ接続,いう,ユウ,ユー
ゆう,934,934,8229,動詞,自立,*,*,五段・ワ行ウ音便,連用タ接続,いう,ユウ,ユー
ゆ,934,934,10681,動詞,自立,*,*,五段・ワ行ウ音便,連用タ接続,いう,ユ,ユ
看取う,862,862,9091,動詞,自立,*,*,五段・ラ行ウ音便,連用タ接続,看取る,ミトウ,ミトー
封切う,862,862,9091,動詞,自立,*,*,五段・ラ行ウ音便,連用タ接続,封切る,フウギウ,フーギー
